filepath,filename,label,is_annotated,split
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (115).JPG,LSIL (115).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (187).jpg,NIL (187).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (120).JPG,NIL (120).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (151).JPG,NIL (151).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (3).JPG,HSIL (3).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (158).JPG,LSIL (158).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (87).jpg,LSIL (87).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (58).jpg,LSIL (58).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (130).JPG,LSIL (130).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (155).JPG,LSIL (155).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (109).jpg,LSIL (109).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (24).jpg,LSIL (24).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (138).JPG,NIL (138).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (59).jpg,LSIL (59).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (163).JPG,LSIL (163).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (63).JPG,NIL (63).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (116).JPG,LSIL (116).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (22).jpg,NIL (22).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (122).JPG,HSIL (122).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (197).jpg,NIL (197).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (111).JPG,LSIL (111).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (184).jpg,NIL (184).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (48).jpg,HSIL (48).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (197).jpg,LSIL (197).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (200).JPG,HSIL (200).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (199).jpg,LSIL (199).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (99).JPG,NIL (99).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (180).jpg,LSIL (180).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (159).JPG,HSIL (159).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (128).JPG,HSIL (128).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (195).jpg,NIL (195).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (161).JPG,NIL (161).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (199).jpg,NIL (199).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (27).jpg,HSIL (27).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (147).JPG,NIL (147).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (45).jpg,NIL (45).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (40).jpg,HSIL (40).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (101).jpg,LSIL (101).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (107).jpg,LSIL (107).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (8).jpg,LSIL (8).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (149).JPG,NIL (149).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (173).JPG,LSIL (173).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (76).JPG,HSIL (76).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (24).jpg,HSIL (24).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (183).JPG,HSIL (183).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (107).JPG,HSIL (107).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (95).jpg,LSIL (95).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (90).jpg,LSIL (90).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (187).JPG,HSIL (187).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (135).JPG,NIL (135).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (11).jpg,LSIL (11).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (1).jpg,LSIL (1).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (54).jpg,NIL (54).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (149).JPG,HSIL (149).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (68).jpg,LSIL (68).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (87).JPG,NIL (87).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (57).jpg,HSIL (57).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (195).jpg,LSIL (195).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (164).JPG,LSIL (164).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (193).jpg,NIL (193).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (164).JPG,NIL (164).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (17).jpg,LSIL (17).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (126).JPG,NIL (126).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (97).JPG,HSIL (97).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (168).JPG,HSIL (168).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (5).jpg,LSIL (5).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (86).JPG,NIL (86).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (155).JPG,HSIL (155).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (137).JPG,HSIL (137).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (52).jpg,NIL (52).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (9).JPG,HSIL (9).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (79).JPG,NIL (79).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (150).JPG,LSIL (150).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (68).jpg,HSIL (68).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (62).jpg,HSIL (62).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (137).JPG,LSIL (137).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (16).jpg,NIL (16).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (81).jpg,LSIL (81).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (165).JPG,LSIL (165).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (41).jpg,LSIL (41).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (125).JPG,LSIL (125).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (196).jpg,NIL (196).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (122).JPG,NIL (122).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (159).JPG,LSIL (159).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (102).JPG,HSIL (102).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (90).JPG,HSIL (90).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (11).JPG,HSIL (11).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (87).JPG,HSIL (87).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (30).jpg,LSIL (30).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (146).JPG,NIL (146).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (56).jpg,HSIL (56).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (193).jpg,LSIL (193).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (192).jpg,NIL (192).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (119).JPG,LSIL (119).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (6).jpg,LSIL (6).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (161).JPG,HSIL (161).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (168).JPG,LSIL (168).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (74).JPG,HSIL (74).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (191).jpg,LSIL (191).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (64).jpg,LSIL (64).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (20).JPG,HSIL (20).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (112).JPG,HSIL (112).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (131).JPG,HSIL (131).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (66).JPG,NIL (66).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (64).jpg,HSIL (64).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (123).JPG,NIL (123).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (139).JPG,NIL (139).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (2).jpg,NIL (2).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (176).JPG,HSIL (176).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (80).jpg,LSIL (80).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (179).jpg,LSIL (179).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (121).JPG,LSIL (121).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (178).JPG,NIL (178).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (186).jpg,NIL (186).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (175).JPG,LSIL (175).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (55).jpg,NIL (55).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (193).JPG,HSIL (193).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (138).JPG,LSIL (138).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (114).JPG,NIL (114).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (23).jpg,LSIL (23).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (116).JPG,HSIL (116).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (30).jpg,NIL (30).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (108).JPG,HSIL (108).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (129).JPG,HSIL (129).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (165).JPG,HSIL (165).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (78).jpg,LSIL (78).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (144).JPG,LSIL (144).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (153).JPG,HSIL (153).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (65).jpg,HSIL (65).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (29).jpg,HSIL (29).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (158).JPG,NIL (158).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (68).JPG,NIL (68).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (59).JPG,NIL (59).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (131).JPG,NIL (131).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (69).JPG,NIL (69).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (56).jpg,LSIL (56).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (143).JPG,NIL (143).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (41).jpg,HSIL (41).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (117).JPG,NIL (117).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (113).JPG,HSIL (113).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (25).jpg,NIL (25).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (198).jpg,NIL (198).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (152).JPG,NIL (152).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (30).jpg,HSIL (30).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (172).JPG,NIL (172).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (97).jpg,LSIL (97).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (169).JPG,NIL (169).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (71).JPG,HSIL (71).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (166).JPG,NIL (166).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (190).JPG,HSIL (190).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (112).JPG,LSIL (112).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (94).JPG,HSIL (94).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (158).JPG,HSIL (158).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (39).jpg,NIL (39).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (5).JPG,HSIL (5).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (127).JPG,LSIL (127).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (53).jpg,NIL (53).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (113).JPG,NIL (113).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (105).jpg,LSIL (105).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (136).JPG,NIL (136).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (191).jpg,NIL (191).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (46).jpg,NIL (46).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (69).jpg,HSIL (69).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (162).JPG,HSIL (162).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (133).JPG,HSIL (133).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (13).jpg,NIL (13).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (127).JPG,NIL (127).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (103).JPG,NIL (103).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (116).JPG,NIL (116).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (180).JPG,HSIL (180).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (88).JPG,HSIL (88).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (15).JPG,HSIL (15).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (136).JPG,HSIL (136).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (88).jpg,LSIL (88).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (143).JPG,LSIL (143).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (171).JPG,LSIL (171).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (32).jpg,LSIL (32).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (31).jpg,HSIL (31).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (156).JPG,NIL (156).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (100).JPG,HSIL (100).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (180).JPG,NIL (180).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (49).jpg,HSIL (49).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (37).jpg,LSIL (37).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (72).jpg,LSIL (72).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (156).JPG,LSIL (156).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (75).JPG,HSIL (75).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (121).JPG,NIL (121).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (194).jpg,LSIL (194).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (134).JPG,NIL (134).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (19).JPG,HSIL (19).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (38).jpg,HSIL (38).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (35).jpg,NIL (35).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (190).jpg,NIL (190).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (80).JPG,NIL (80).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (42).jpg,HSIL (42).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (88).JPG,NIL (88).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (15).jpg,LSIL (15).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (47).jpg,HSIL (47).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (7).jpg,LSIL (7).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (25).jpg,HSIL (25).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (26).jpg,HSIL (26).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (139).JPG,LSIL (139).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (15).jpg,NIL (15).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (183).jpg,LSIL (183).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (47).jpg,LSIL (47).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (89).JPG,NIL (89).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (1).JPG,HSIL (1).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (162).JPG,NIL (162).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (45).jpg,HSIL (45).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (96).JPG,NIL (96).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (53).jpg,LSIL (53).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (21).jpg,NIL (21).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (91).JPG,NIL (91).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (132).JPG,NIL (132).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (67).JPG,NIL (67).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (177).JPG,HSIL (177).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (28).jpg,LSIL (28).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (126).JPG,HSIL (126).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (139).JPG,HSIL (139).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (157).JPG,NIL (157).JPG,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (157).JPG,LSIL (157).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/LSIL (45).jpg,LSIL (45).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/NIL (58).jpg,NIL (58).jpg,NIL,False,train
/mnt/c/Users/Admin/Documents/cytology/cytology_data/HSIL (33).jpg,HSIL (33).jpg,HSIL,False,train
