filepath,filename,label,is_annotated,split
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (5).jpg,LSIL (5).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (86).JPG,NIL (86).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (155).JPG,HSIL (155).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (137).JPG,HSIL (137).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (52).jpg,NIL (52).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (9).JPG,HSIL (9).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (79).JPG,NIL (79).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (150).JPG,LSIL (150).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (68).jpg,HSIL (68).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (62).jpg,HSIL (62).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (137).JPG,LSIL (137).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (16).jpg,NIL (16).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (81).jpg,LSIL (81).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (165).JPG,LSIL (165).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (41).jpg,LSIL (41).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (125).JPG,LSIL (125).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (196).jpg,NIL (196).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (122).JPG,NIL (122).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (159).JPG,LSIL (159).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (102).JPG,HSIL (102).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (90).JPG,HSIL (90).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (11).JPG,HSIL (11).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (87).JPG,HSIL (87).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (30).jpg,LSIL (30).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (146).JPG,NIL (146).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (56).jpg,HSIL (56).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (193).jpg,LSIL (193).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (192).jpg,NIL (192).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (119).JPG,LSIL (119).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (6).jpg,LSIL (6).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (161).JPG,HSIL (161).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (168).JPG,LSIL (168).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (74).JPG,HSIL (74).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (191).jpg,LSIL (191).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (64).jpg,LSIL (64).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (20).JPG,HSIL (20).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (112).JPG,HSIL (112).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (131).JPG,HSIL (131).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (66).JPG,NIL (66).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (64).jpg,HSIL (64).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (123).JPG,NIL (123).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (139).JPG,NIL (139).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (2).jpg,NIL (2).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (176).JPG,HSIL (176).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (80).jpg,LSIL (80).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (179).jpg,LSIL (179).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (121).JPG,LSIL (121).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (178).JPG,NIL (178).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (186).jpg,NIL (186).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (175).JPG,LSIL (175).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (55).jpg,NIL (55).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (193).JPG,HSIL (193).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (138).JPG,LSIL (138).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (114).JPG,NIL (114).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (23).jpg,LSIL (23).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (116).JPG,HSIL (116).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (30).jpg,NIL (30).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (108).JPG,HSIL (108).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (129).JPG,HSIL (129).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (165).JPG,HSIL (165).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (78).jpg,LSIL (78).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (144).JPG,LSIL (144).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (153).JPG,HSIL (153).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (65).jpg,HSIL (65).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (29).jpg,HSIL (29).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (158).JPG,NIL (158).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (68).JPG,NIL (68).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (59).JPG,NIL (59).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (131).JPG,NIL (131).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (69).JPG,NIL (69).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (56).jpg,LSIL (56).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (143).JPG,NIL (143).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (41).jpg,HSIL (41).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (117).JPG,NIL (117).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (113).JPG,HSIL (113).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (25).jpg,NIL (25).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (198).jpg,NIL (198).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (152).JPG,NIL (152).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (30).jpg,HSIL (30).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (172).JPG,NIL (172).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (97).jpg,LSIL (97).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (169).JPG,NIL (169).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (71).JPG,HSIL (71).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (166).JPG,NIL (166).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (190).JPG,HSIL (190).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (112).JPG,LSIL (112).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (94).JPG,HSIL (94).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (158).JPG,HSIL (158).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (39).jpg,NIL (39).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (5).JPG,HSIL (5).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (127).JPG,LSIL (127).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (53).jpg,NIL (53).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (113).JPG,NIL (113).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (105).jpg,LSIL (105).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (136).JPG,NIL (136).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (191).jpg,NIL (191).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (46).jpg,NIL (46).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (69).jpg,HSIL (69).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (162).JPG,HSIL (162).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (133).JPG,HSIL (133).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (13).jpg,NIL (13).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (127).JPG,NIL (127).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (103).JPG,NIL (103).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (116).JPG,NIL (116).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (180).JPG,HSIL (180).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (88).JPG,HSIL (88).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (15).JPG,HSIL (15).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (136).JPG,HSIL (136).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (88).jpg,LSIL (88).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (143).JPG,LSIL (143).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (171).JPG,LSIL (171).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (32).jpg,LSIL (32).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (31).jpg,HSIL (31).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (156).JPG,NIL (156).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (100).JPG,HSIL (100).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (180).JPG,NIL (180).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (49).jpg,HSIL (49).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (37).jpg,LSIL (37).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (72).jpg,LSIL (72).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (156).JPG,LSIL (156).JPG,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (75).JPG,HSIL (75).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (121).JPG,NIL (121).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/LSIL/LSIL (194).jpg,LSIL (194).jpg,LSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (134).JPG,NIL (134).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (19).JPG,HSIL (19).JPG,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (38).jpg,HSIL (38).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (35).jpg,NIL (35).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (190).jpg,NIL (190).jpg,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (80).JPG,NIL (80).JPG,NILM,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/HSIL/HSIL (42).jpg,HSIL (42).jpg,HSIL,False,train
/mnt/c/Users/Admin/Documents/cytology/data/cropped_raw/NILM/NIL (88).JPG,NIL (88).JPG,NILM,False,train
